dataset,dataset_length,base,base sent,base recv,defended,defended sent,defended recv,missing,missing sent,missing recv,load,load sent,load recv,delay,time base,time defended,rf,df
/home/tobipull/tmp/eph-blocking-inf-bw2-seed4/limit-0.75,10000,145406.9267,49549.9500,95856.9767,399691.3019,141480.2338,258211.0681,0.0000,0.0000,0.0000,1.7488,1.8553,1.6937,0.8008,331.6522,597.2525,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw4-seed4/limit-0.75,10000,176325.4970,59903.0255,116422.4715,466689.8406,165695.7521,300994.0885,0.0000,0.0000,0.0000,1.6468,1.7661,1.5854,0.7796,331.3417,589.6712,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw8-seed4/limit-0.75,10000,182040.6249,61410.1994,120630.4255,464030.0865,165100.1413,298929.9452,0.0000,0.0000,0.0000,1.5490,1.6885,1.4781,0.7453,331.1738,578.0130,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-default-seed5/limit-0.75,10000,176133.6577,56173.0940,119960.5637,411363.1872,142851.9005,268511.2867,0.0000,0.0000,0.0000,1.3355,1.5431,1.2383,0.7538,331.1527,580.7617,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw1-seed5/limit-0.75,10000,103381.5308,35227.2288,68154.3020,296165.8321,103378.7638,192787.0683,0.0000,0.0000,0.0000,1.8648,1.9346,1.8287,0.8080,331.9563,600.1744,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw2-seed5/limit-0.75,10000,145406.9267,49549.9500,95856.9767,399372.5482,140311.9557,259060.5925,0.0000,0.0000,0.0000,1.7466,1.8317,1.7026,0.8088,331.6522,599.8826,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw4-seed5/limit-0.75,10000,176325.4970,59903.0255,116422.4715,465268.2749,164098.4307,301169.8442,0.0000,0.0000,0.0000,1.6387,1.7394,1.5869,0.7921,331.3417,593.7826,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw8-seed5/limit-0.75,10000,182040.6249,61410.1994,120630.4255,462385.9673,163533.2349,298852.7324,0.0000,0.0000,0.0000,1.5400,1.6630,1.4774,0.7613,331.1738,583.2987,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-default-seed6/limit-0.75,10000,176133.6577,56173.0940,119960.5637,411863.6150,143471.5737,268392.0413,0.0000,0.0000,0.0000,1.3384,1.5541,1.2373,0.7358,331.1527,574.8064,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw1-seed6/limit-0.75,10000,103381.5308,35227.2288,68154.3020,296758.3254,103722.8426,193035.4828,0.0000,0.0000,0.0000,1.8705,1.9444,1.8323,0.7870,331.9563,593.1979,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw2-seed6/limit-0.75,10000,145406.9267,49549.9500,95856.9767,400070.8021,140753.8301,259316.9720,0.0000,0.0000,0.0000,1.7514,1.8406,1.7052,0.7998,331.6522,596.9016,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw4-seed6/limit-0.75,10000,176325.4970,59903.0255,116422.4715,466908.1334,164868.7171,302039.4163,0.0000,0.0000,0.0000,1.6480,1.7523,1.5943,0.7774,331.3417,588.9204,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw8-seed6/limit-0.75,10000,182040.6249,61410.1994,120630.4255,463883.7791,164371.4588,299512.3203,0.0000,0.0000,0.0000,1.5482,1.6766,1.4829,0.7420,331.1738,576.9102,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-default-seed7/limit-0.75,10000,176133.6577,56173.0940,119960.5637,410374.0263,142938.1870,267435.8393,0.0000,0.0000,0.0000,1.3299,1.5446,1.2294,0.7508,331.1527,579.7697,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw1-seed7/limit-0.75,10000,103381.5308,35227.2288,68154.3020,296411.8690,103752.9004,192658.9686,0.0000,0.0000,0.0000,1.8672,1.9452,1.8268,0.8011,331.9563,597.8799,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw2-seed7/limit-0.75,10000,145406.9267,49549.9500,95856.9767,399610.5187,140954.3052,258656.2135,0.0000,0.0000,0.0000,1.7482,1.8447,1.6984,0.8106,331.6522,600.4977,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw4-seed7/limit-0.75,10000,176325.4970,59903.0255,116422.4715,465901.6467,164873.5236,301028.1231,0.0000,0.0000,0.0000,1.6423,1.7523,1.5857,0.7914,331.3417,593.5536,-1.0000,-1.0000
